s,x,y,curvature
191.000000,6.884046,52.315624,0.03852893
191.100000,6.785754,52.297211,0.03827819
191.200000,6.687533,52.278422,0.03802925
191.300000,6.589385,52.259259,0.03778213
191.400000,6.491309,52.239726,0.03753683
191.500000,6.393308,52.219825,0.03729336
191.600000,6.295382,52.199558,0.03705174
191.700000,6.197531,52.178929,0.03681196
191.800000,6.099757,52.157940,0.03657404
191.900000,6.002061,52.136593,0.03633798
192.000000,5.904443,52.114891,0.03610378
192.100000,5.806903,52.092837,0.03587146
192.200000,5.709444,52.070433,0.03564100
192.300000,5.612065,52.047682,0.03541242
192.400000,5.514767,52.024587,0.03518572
192.500000,5.417551,52.001149,0.03496089
192.600000,5.320418,51.977371,0.03473794
192.700000,5.223368,51.953256,0.03451687
192.800000,5.126401,51.928807,0.03429768
192.900000,5.029520,51.904024,0.03408037
193.000000,4.932723,51.878912,0.03386493
193.100000,4.836012,51.853472,0.03365136
193.200000,4.739387,51.827707,0.03343966
193.300000,4.642848,51.801619,0.03322983
193.400000,4.546397,51.775210,0.03302186
193.500000,4.450034,51.748483,0.03281575
193.600000,4.353759,51.721440,0.03261149
193.700000,4.257573,51.694083,0.03240909
193.800000,4.161476,51.666414,0.03220853
193.900000,4.065468,51.638436,0.03200981
194.000000,3.969551,51.610151,0.03181292
194.100000,3.873724,51.581561,0.03161786
194.200000,3.777988,51.552668,0.03142462
194.300000,3.682343,51.523475,0.03123319
194.400000,3.586790,51.493982,0.03104357
194.500000,3.491329,51.464194,0.03085575
194.600000,3.395961,51.434111,0.03066973
194.700000,3.300685,51.403735,0.03048549
194.800000,3.205502,51.373069,0.03030302
194.900000,3.110413,51.342115,0.03012233
195.000000,3.015417,51.310875,0.02994339
195.100000,2.920516,51.279350,0.02976621
195.200000,2.825709,51.247543,0.02959078
195.300000,2.730996,51.215456,0.02941708
195.400000,2.636378,51.183090,0.02924511
195.500000,2.541855,51.150448,0.02907485
195.600000,2.447428,51.117531,0.02890631
195.700000,2.353096,51.084341,0.02873946
195.800000,2.258860,51.050880,0.02857431
195.900000,2.164720,51.017150,0.02841084
196.000000,2.070676,50.983153,0.02824905
196.100000,1.976729,50.948890,0.02808892
196.200000,1.882878,50.914363,0.02793044
196.300000,1.789124,50.879575,0.02777361
196.400000,1.695467,50.844526,0.02761841
196.500000,1.601908,50.809219,0.02746485
196.600000,1.508446,50.773655,0.02731290
196.700000,1.415081,50.737836,0.02716256
196.800000,1.321814,50.701763,0.02701382
196.900000,1.228645,50.665438,0.02686667
197.000000,1.135573,50.628864,0.02672110
197.100000,1.042600,50.592041,0.02657710
197.200000,0.949725,50.554970,0.02643466
197.300000,0.856949,50.517655,0.02629378
197.400000,0.764271,50.480096,0.02615444
197.500000,0.671691,50.442294,0.02601664
197.600000,0.579210,50.404252,0.02588036
197.700000,0.486829,50.365970,0.02574561
197.800000,0.394545,50.327451,0.02561236
197.900000,0.302361,50.288696,0.02548061
198.000000,0.210277,50.249706,0.02535035
198.100000,0.118291,50.210482,0.02522158
198.200000,0.026404,50.171027,0.02509428
198.300000,-0.065383,50.131341,0.02511000
198.400000,-0.157070,50.091425,0.02516065
198.500000,-0.248656,50.051278,0.02521161
198.600000,-0.340141,50.010901,0.02526288
198.700000,-0.431524,49.970292,0.02531445
198.800000,-0.522804,49.929453,0.02536634
198.900000,-0.613979,49.888381,0.02541853
199.000000,-0.705050,49.847079,0.02547102
199.100000,-0.796016,49.805544,0.02552382
199.200000,-0.886875,49.763778,0.02557692
199.300000,-0.977627,49.721779,0.02563032
199.400000,-1.068271,49.679547,0.02568403
199.500000,-1.158806,49.637083,0.02573802
199.600000,-1.249232,49.594386,0.02579232
199.700000,-1.339547,49.551457,0.02584691
199.800000,-1.429751,49.508293,0.02590179
199.900000,-1.519843,49.464897,0.02595697
200.000000,-1.609822,49.421266,0.02601243
200.100000,-1.699687,49.377402,0.02606819
200.200000,-1.789438,49.333303,0.02612423
200.300000,-1.879073,49.288971,0.02618055
200.400000,-1.968591,49.244403,0.02623716
200.500000,-2.057993,49.199601,0.02629405
200.600000,-2.147276,49.154564,0.02635122
200.700000,-2.236440,49.109292,0.02640867
200.800000,-2.325485,49.063785,0.02646639
200.900000,-2.414408,49.018042,0.02652438
201.000000,-2.503210,48.972064,0.02658265
201.100000,-2.591890,48.925849,0.02664118
201.200000,-2.680446,48.879399,0.02669999
201.300000,-2.768878,48.832712,0.02675905
201.400000,-2.857184,48.785789,0.02681838
201.500000,-2.945365,48.738629,0.02687797
201.600000,-3.033418,48.691232,0.02693782
201.700000,-3.121343,48.643598,0.02699792
201.800000,-3.209139,48.595727,0.02705827
201.900000,-3.296806,48.547619,0.02711887
202.000000,-3.384342,48.499273,0.02717973
202.100000,-3.471746,48.450689,0.02724082
202.200000,-3.559017,48.401867,0.02730216
202.300000,-3.646155,48.352808,0.02736373
202.400000,-3.733158,48.303510,0.02742555
202.500000,-3.820025,48.253973,0.02748759
202.600000,-3.906756,48.204199,0.02754987
202.700000,-3.993350,48.154185,0.02761237
202.800000,-4.079805,48.103932,0.02767509
202.900000,-4.166121,48.053441,0.02773804
203.000000,-4.252297,48.002710,0.02780121
203.100000,-4.338331,47.951739,0.02786458
203.200000,-4.424222,47.900529,0.02792817
203.300000,-4.509971,47.849080,0.02799197
203.400000,-4.595575,47.797391,0.02805597
203.500000,-4.681033,47.745461,0.02812017
203.600000,-4.766346,47.693292,0.02818457
203.700000,-4.851511,47.640882,0.02824916
203.800000,-4.936527,47.588232,0.02831394
203.900000,-5.021394,47.535342,0.02837891
204.000000,-5.106111,47.482211,0.02844405
204.100000,-5.190676,47.428839,0.02850938
204.200000,-5.275089,47.375226,0.02857487
204.300000,-5.359348,47.321372,0.02864054
204.400000,-5.443453,47.267277,0.02870637
204.500000,-5.527402,47.212941,0.02877236
204.600000,-5.611194,47.158364,0.02883851
204.700000,-5.694829,47.103545,0.02890481
204.800000,-5.778304,47.048485,0.02897126
204.900000,-5.861620,46.993183,0.02903784
205.000000,-5.944775,46.937639,0.02910457
205.100000,-6.027768,46.881854,0.02917143
205.200000,-6.110598,46.825826,0.02923842
205.300000,-6.193264,46.769557,0.02930553
205.400000,-6.275764,46.713046,0.02937276
205.500000,-6.358098,46.656292,0.02944011
205.600000,-6.440265,46.599297,0.02950756
205.700000,-6.522263,46.542059,0.02957511
205.800000,-6.604092,46.484579,0.02964277
205.900000,-6.685750,46.426857,0.02971051
206.000000,-6.767236,46.368892,0.02977834
206.100000,-6.848549,46.310685,0.02984626
206.200000,-6.929687,46.252236,0.02991425
206.300000,-7.010651,46.193544,0.02998231
206.400000,-7.091439,46.134610,0.03005043
206.500000,-7.172048,46.075433,0.03011861
206.600000,-7.252480,46.016013,0.03018684
206.700000,-7.332731,45.956351,0.03025512
206.800000,-7.412802,45.896447,0.03032344
206.900000,-7.492691,45.836300,0.03039180
207.000000,-7.572396,45.775910,0.03046018
207.100000,-7.651918,45.715278,0.03052858
207.200000,-7.731254,45.654404,0.03059700
207.300000,-7.810403,45.593287,0.03066543
207.400000,-7.889364,45.531927,0.03073385
207.500000,-7.968137,45.470326,0.03080227
207.600000,-8.046719,45.408481,0.03087068
207.700000,-8.125110,45.346395,0.03093908
207.800000,-8.203309,45.284066,0.03100744
207.900000,-8.281313,45.221495,0.03107577
208.000000,-8.359124,45.158682,0.03114407
208.100000,-8.436738,45.095627,0.03121231
208.200000,-8.514155,45.032330,0.03128050
208.300000,-8.591373,44.968791,0.03134863
208.400000,-8.668392,44.905011,0.03141669
208.500000,-8.745211,44.840989,0.03148468
208.600000,-8.821827,44.776725,0.03155258
208.700000,-8.898240,44.712219,0.03162038
208.800000,-8.974449,44.647473,0.03168809
208.900000,-9.050453,44.582485,0.03175569
209.000000,-9.126249,44.517256,0.03182318
209.100000,-9.201838,44.451787,0.03189054
209.200000,-9.277217,44.386076,0.03195776
209.300000,-9.352387,44.320125,0.03202485
209.400000,-9.427344,44.253934,0.03209179
209.500000,-9.502089,44.187503,0.03215858
209.600000,-9.576620,44.120831,0.03222520
209.700000,-9.650935,44.053920,0.03229165
209.800000,-9.725034,43.986768,0.03235791
209.900000,-9.798916,43.919378,0.03242399
210.000000,-9.872578,43.851748,0.03248986
210.100000,-9.946020,43.783880,0.03255553
210.200000,-10.019242,43.715772,0.03262098
210.300000,-10.092240,43.647426,0.03268621
210.400000,-10.165015,43.578842,0.03275120
210.500000,-10.237565,43.510020,0.03281595
210.600000,-10.309888,43.440960,0.03288045
210.700000,-10.381984,43.371663,0.03294469
210.800000,-10.453852,43.302128,0.03300866
210.900000,-10.525489,43.232357,0.03307234
211.000000,-10.596896,43.162349,0.03313574
211.100000,-10.668070,43.092105,0.03319884
211.200000,-10.739010,43.021625,0.03326164
211.300000,-10.809716,42.950909,0.03332411
211.400000,-10.880185,42.879958,0.03338626
211.500000,-10.950418,42.808773,0.03344808
211.600000,-11.020411,42.737352,0.03350955
211.700000,-11.090166,42.665698,0.03357066
211.800000,-11.159679,42.593810,0.03363141
211.900000,-11.228950,42.521688,0.03369179
212.000000,-11.297978,42.449334,0.03375179
212.100000,-11.366761,42.376747,0.03381139
212.200000,-11.435298,42.303927,0.03387058
212.300000,-11.503588,42.230876,0.03392937
212.400000,-11.571630,42.157594,0.03398773
212.500000,-11.639423,42.084081,0.03404566
212.600000,-11.706965,42.010337,0.03410315
212.700000,-11.774255,41.936363,0.03416019
212.800000,-11.841292,41.862160,0.03421676
212.900000,-11.908075,41.787729,0.03427287
213.000000,-11.974602,41.713068,0.03432849
213.100000,-12.040873,41.638180,0.03438362
213.200000,-12.106885,41.563064,0.03443825
213.300000,-12.172639,41.487721,0.03449237
213.400000,-12.238132,41.412152,0.03454596
213.500000,-12.303364,41.336357,0.03459903
213.600000,-12.368333,41.260337,0.03465156
213.700000,-12.433039,41.184092,0.03470354
213.800000,-12.497480,41.107624,0.03475495
213.900000,-12.561654,41.030931,0.03480580
214.000000,-12.625561,40.954016,0.03485607
214.100000,-12.689200,40.876878,0.03490575
214.200000,-12.752569,40.799519,0.03495483
214.300000,-12.815667,40.721938,0.03500330
214.400000,-12.878493,40.644137,0.03505115
214.500000,-12.941046,40.566117,0.03509837
214.600000,-13.003325,40.487877,0.03514496
214.700000,-13.065329,40.409419,0.03519090
214.800000,-13.127056,40.330743,0.03523618
214.900000,-13.188506,40.251850,0.03528080
215.000000,-13.249677,40.172741,0.03532474
215.100000,-13.310568,40.093417,0.03536800
215.200000,-13.371178,40.013877,0.03541057
215.300000,-13.431506,39.934123,0.03545243
215.400000,-13.491551,39.854156,0.03549358
215.500000,-13.551312,39.773976,0.03553401
215.600000,-13.610787,39.693584,0.03557371
215.700000,-13.669977,39.612981,0.03561267
215.800000,-13.728878,39.532168,0.03565088
215.900000,-13.787492,39.451146,0.03568834
216.000000,-13.845816,39.369914,0.03572503
216.100000,-13.903849,39.288475,0.03576095
216.200000,-13.961590,39.206829,0.03579609
216.300000,-14.019040,39.124977,0.03583044
216.400000,-14.076195,39.042919,0.03586398
216.500000,-14.133056,38.960657,0.03589673
216.600000,-14.189621,38.878191,0.03592866
216.700000,-14.245889,38.795522,0.03595976
216.800000,-14.301860,38.712652,0.03599004
216.900000,-14.357532,38.629581,0.03601948
217.000000,-14.412905,38.546309,0.03604807
217.100000,-14.467977,38.462839,0.03607582
217.200000,-14.522748,38.379170,0.03610270
217.300000,-14.577216,38.295305,0.03612872
217.400000,-14.631381,38.211243,0.03615386
217.500000,-14.685242,38.126985,0.03617812
217.600000,-14.738797,38.042534,0.03620150
217.700000,-14.792047,37.957889,0.03622398
217.800000,-14.844989,37.873051,0.03624556
217.900000,-14.897624,37.788022,0.03626624
218.000000,-14.949950,37.702803,0.03628600
218.100000,-15.001966,37.617395,0.03630485
218.200000,-15.053672,37.531798,0.03632277
218.300000,-15.105067,37.446014,0.03633976
218.400000,-15.156150,37.360044,0.03635582
218.500000,-15.206919,37.273888,0.03637093
218.600000,-15.257375,37.187549,0.03638511
218.700000,-15.307517,37.101026,0.03639833
218.800000,-15.357344,37.014322,0.03641060
218.900000,-15.406854,36.927436,0.03642190
219.000000,-15.456048,36.840371,0.03643225
219.100000,-15.504924,36.753127,0.03644162
219.200000,-15.553481,36.665706,0.03645003
219.300000,-15.601720,36.578108,0.03645745
219.400000,-15.649640,36.490335,0.03646390
219.500000,-15.697238,36.402387,0.03646937
219.600000,-15.744516,36.314267,0.03647385
219.700000,-15.791472,36.225975,0.03647734
219.800000,-15.838106,36.137512,0.03647984
219.900000,-15.884417,36.048879,0.03648134
220.000000,-15.930404,35.960078,0.03648185
220.100000,-15.976067,35.871110,0.03648136
220.200000,-16.021405,35.781976,0.03647987
220.300000,-16.066417,35.692677,0.03647737
220.400000,-16.111104,35.603214,0.03647387
220.500000,-16.155464,35.513589,0.03646936
220.600000,-16.199496,35.423802,0.03646385
220.700000,-16.243201,35.333856,0.03645733
220.800000,-16.286578,35.243751,0.03644980
220.900000,-16.329626,35.153488,0.03644125
221.000000,-16.372345,35.063069,0.03643170
221.100000,-16.414734,34.972495,0.03642114
221.200000,-16.456794,34.881768,0.03640956
221.300000,-16.498522,34.790887,0.03639698
221.400000,-16.539919,34.699856,0.03638339
221.500000,-16.580984,34.608673,0.03830807
221.600000,-16.621698,34.517335,0.04101072
221.700000,-16.662037,34.425831,0.04373963
221.800000,-16.701976,34.334152,0.04649966
221.900000,-16.741487,34.242289,0.04929559
222.000000,-16.780544,34.150233,0.05213216
222.100000,-16.819121,34.057975,0.05501403
222.200000,-16.857190,33.965507,0.05794586
222.300000,-16.894721,33.872821,0.06093224
222.400000,-16.931688,33.779908,0.06397771
222.500000,-16.968058,33.686761,0.06708677
222.600000,-17.003803,33.593372,0.07026389
222.700000,-17.038890,33.499735,0.07351345
222.800000,-17.073288,33.405844,0.07683974
222.900000,-17.106963,33.311691,0.08024698
223.000000,-17.139882,33.217271,0.08373924
223.100000,-17.172008,33.122580,0.08732044
223.200000,-17.203307,33.027612,0.09099431
223.300000,-17.233739,32.932364,0.09476432
223.400000,-17.263268,32.836831,0.09863368
223.500000,-17.291853,32.741013,0.10260520
223.600000,-17.319453,32.644907,0.10668132
223.700000,-17.346026,32.548512,0.11086391
223.800000,-17.371529,32.451829,0.11515430
223.900000,-17.395916,32.354858,0.11955306
224.000000,-17.419143,32.257603,0.12406000
224.100000,-17.441161,32.160068,0.12867394
224.200000,-17.461923,32.062258,0.13339264
224.300000,-17.481378,31.964179,0.13821262
224.400000,-17.499476,31.865841,0.14312903
224.500000,-17.516164,31.767254,0.14813546
224.600000,-17.531391,31.668430,0.15322377
224.700000,-17.545101,31.569385,0.15838394
224.800000,-17.557242,31.470135,0.16360390
224.900000,-17.567757,31.370699,0.16886936
225.000000,-17.576592,31.271099,0.17416370
225.100000,-17.583690,31.171360,0.17946786
225.200000,-17.588998,31.071509,0.18476023
225.300000,-17.592461,30.971577,0.19001670
225.400000,-17.594024,30.871596,0.19521063
225.500000,-17.593636,30.771603,0.20031300
225.600000,-17.591245,30.671637,0.20529260
225.700000,-17.586803,30.571740,0.21011626
225.800000,-17.580262,30.471958,0.21474930
225.900000,-17.571581,30.372338,0.21915595
226.000000,-17.560719,30.272930,0.22329995
226.100000,-17.547640,30.173789,0.22714516
226.200000,-17.532314,30.074969,0.22746411
226.300000,-17.514746,29.976521,0.22360525
226.400000,-17.494981,29.878491,0.21975015
226.500000,-17.473066,29.780918,0.21591744
226.600000,-17.449050,29.683841,0.21212393
226.700000,-17.422980,29.587294,0.20838457
226.800000,-17.394903,29.491312,0.20471257
226.900000,-17.364868,29.395924,0.20111949
227.000000,-17.332919,29.301159,0.19761531
227.100000,-17.299105,29.207044,0.19420861
227.200000,-17.263468,29.113604,0.19090664
227.300000,-17.226055,29.020861,0.18771545
227.400000,-17.186906,28.928837,0.18464005
227.500000,-17.146066,28.837551,0.18168448
227.600000,-17.103573,28.747022,0.17885196
227.700000,-17.059468,28.657268,0.17614500
227.800000,-17.013789,28.568306,0.17356545
227.900000,-16.966573,28.480149,0.17111466
228.000000,-16.917855,28.392814,0.16879353
228.100000,-16.867670,28.306314,0.16660259
228.200000,-16.816051,28.220662,0.16454208
228.300000,-16.763029,28.135872,0.16261201
228.400000,-16.708636,28.051955,0.16081223
228.500000,-16.652901,27.968924,0.15914246
228.600000,-16.595851,27.886791,0.15760236
228.700000,-16.537514,27.805568,0.15619156
228.800000,-16.477916,27.725267,0.15490969
228.900000,-16.417081,27.645898,0.15375646
229.000000,-16.355034,27.567475,0.15273160
229.100000,-16.291796,27.490009,0.15183499
229.200000,-16.227389,27.413513,0.15106661
229.300000,-16.161835,27.337998,0.15042660
229.400000,-16.095152,27.263479,0.14991526
229.500000,-16.027360,27.189968,0.14953310
229.600000,-15.958477,27.117479,0.14928082
229.700000,-15.888519,27.046028,0.14915933
229.800000,-15.817504,26.975628,0.14916979
229.900000,-15.745447,26.906296,0.14931362
230.000000,-15.672364,26.838047,0.14928076
230.100000,-15.598270,26.770897,0.14822775
230.200000,-15.523189,26.704851,0.14710655
230.300000,-15.447144,26.639917,0.14592130
230.400000,-15.370159,26.576099,0.14467625
230.500000,-15.292259,26.513400,0.14337570
230.600000,-15.213467,26.451825,0.14202401
230.700000,-15.133809,26.391375,0.14062552
230.800000,-15.053308,26.332051,0.13918458
230.900000,-14.971989,26.273852,0.13770547
231.000000,-14.889876,26.216779,0.13619241
231.100000,-14.806993,26.160829,0.13464953
231.200000,-14.723364,26.106000,0.13308086
231.300000,-14.639013,26.052288,0.13149029
231.400000,-14.553962,25.999690,0.12988158
231.500000,-14.468235,25.948201,0.12825837
231.600000,-14.381854,25.897815,0.12662410
231.700000,-14.294843,25.848527,0.12498206
231.800000,-14.207221,25.800331,0.12333539
231.900000,-14.119012,25.753219,0.12168704
232.000000,-14.030236,25.707183,0.12003979
232.100000,-13.940914,25.662216,0.11839624
232.200000,-13.851065,25.618310,0.11675883
232.300000,-13.760709,25.575456,0.11512982
232.400000,-13.669866,25.533646,0.11351130
232.500000,-13.578555,25.492869,0.11190521
232.600000,-13.486792,25.453116,0.11031333
232.700000,-13.394597,25.414378,0.10873727
232.800000,-13.301986,25.376645,0.10717852
232.900000,-13.208975,25.339906,0.10563841
233.000000,-13.115582,25.304153,0.10411816
233.100000,-13.021821,25.269373,0.10261883
233.200000,-12.927709,25.235558,0.10114140
233.300000,-12.833259,25.202696,0.09968670
233.400000,-12.738486,25.170778,0.09825549
233.500000,-12.643404,25.139792,0.09684841
233.600000,-12.548027,25.109728,0.09546603
233.700000,-12.452367,25.080577,0.09410880
233.800000,-12.356437,25.052327,0.09277712
233.900000,-12.260250,25.024969,0.09147132
234.000000,-12.163816,24.998491,0.09019165
234.100000,-12.067147,24.972885,0.08893830
234.200000,-11.970254,24.948139,0.08771142
234.300000,-11.873149,24.924244,0.08651109
234.400000,-11.775840,24.901190,0.08533736
234.500000,-11.678338,24.878968,0.08419023
234.600000,-11.580653,24.857567,0.08306968
234.700000,-11.482794,24.836978,0.08197564
234.800000,-11.384769,24.817193,0.08090803
234.900000,-11.286587,24.798201,0.07986672
235.000000,-11.188257,24.779994,0.07885158
235.100000,-11.089787,24.762563,0.07786246
235.200000,-10.991184,24.745899,0.07689919
235.300000,-10.892456,24.729994,0.07596160
235.400000,-10.793611,24.714840,0.07504949
235.500000,-10.694655,24.700428,0.07416268
235.600000,-10.595594,24.686750,0.07330095
235.700000,-10.496437,24.673799,0.07246412
235.800000,-10.397188,24.661566,0.07165198
235.900000,-10.297855,24.650046,0.07086433
236.000000,-10.198443,24.639229,0.07010097
236.100000,-10.098957,24.629110,0.06936173
236.200000,-9.999404,24.619680,0.06864641
236.300000,-9.899789,24.610935,0.06795484
236.400000,-9.800117,24.602867,0.06728686
236.500000,-9.700393,24.595469,0.06664232
236.600000,-9.600623,24.588737,0.06602108
236.700000,-9.500811,24.582663,0.06542302
236.800000,-9.400961,24.577242,0.06484803
236.900000,-9.301078,24.572469,0.06429601
237.000000,-9.201168,24.568339,0.06376691
237.100000,-9.101233,24.564845,0.06326067
237.200000,-9.001278,24.561984,0.06277727
237.300000,-8.901308,24.559750,0.06242606
237.400000,-8.801326,24.558140,0.06218572
237.500000,-8.701335,24.557153,0.06193351
237.600000,-8.601340,24.556784,0.06166959
237.700000,-8.501344,24.557032,0.06139414
237.800000,-8.401352,24.557894,0.06110733
237.900000,-8.301367,24.559367,0.06080936
238.000000,-8.201392,24.561448,0.06050043
238.100000,-8.101432,24.564134,0.06018074
238.200000,-8.001490,24.567421,0.05985050
238.300000,-7.901568,24.571306,0.05950995
238.400000,-7.801672,24.575786,0.05915930
238.500000,-7.701804,24.580856,0.05879879
238.600000,-7.601967,24.586514,0.05842867
238.700000,-7.502165,24.592755,0.05804916
238.800000,-7.402400,24.599575,0.05766052
238.900000,-7.302676,24.606970,0.05726300
239.000000,-7.202997,24.614937,0.05685686
239.100000,-7.103364,24.623469,0.05644236
239.200000,-7.003780,24.632564,0.05601975
239.300000,-6.904249,24.642217,0.05558929
239.400000,-6.804773,24.652423,0.05515125
239.500000,-6.705355,24.663177,0.05470590
239.600000,-6.605997,24.674475,0.05425349
239.700000,-6.506702,24.686312,0.05379429
239.800000,-6.407471,24.698683,0.05332857
239.900000,-6.308308,24.711583,0.05285658
240.000000,-6.209214,24.725007,0.05237859
240.100000,-6.110192,24.738950,0.05189485
240.200000,-6.011244,24.753406,0.05140563
240.300000,-5.912371,24.768371,0.05091118
240.400000,-5.813575,24.783839,0.05041174
240.500000,-5.714859,24.799805,0.04990758
240.600000,-5.616223,24.816263,0.04939892
240.700000,-5.517670,24.833209,0.04888603
240.800000,-5.419201,24.850636,0.04836912
240.900000,-5.320817,24.868539,0.04784844
241.000000,-5.222520,24.886913,0.04732422
241.100000,-5.124310,24.905751,0.04679667
241.200000,-5.026190,24.925049,0.04626602
241.300000,-4.928161,24.944801,0.04573249
241.400000,-4.830222,24.965001,0.04519627
241.500000,-4.732376,24.985643,0.04465759
241.600000,-4.634623,25.006723,0.04411662
241.700000,-4.536963,25.028233,0.04357358
241.800000,-4.439399,25.050168,0.04302863
241.900000,-4.341929,25.072524,0.04248198
242.000000,-4.244556,25.095293,0.04193379
242.100000,-4.147278,25.118470,0.04138423
242.200000,-4.050098,25.142049,0.04083347
242.300000,-3.953014,25.166026,0.04028167
242.400000,-3.856028,25.190393,0.03972898
242.500000,-3.759139,25.215145,0.03917555
242.600000,-3.662348,25.240277,0.03862151
242.700000,-3.565654,25.265782,0.03806702
242.800000,-3.469059,25.291655,0.03751218
242.900000,-3.372561,25.317890,0.03695714
243.000000,-3.276161,25.344482,0.03640200
243.100000,-3.179858,25.371425,0.03584689
243.200000,-3.083652,25.398712,0.03529190
243.300000,-2.987543,25.426339,0.03473715
243.400000,-2.891531,25.454300,0.03418273
243.500000,-2.795615,25.482589,0.03362873
243.600000,-2.699794,25.511200,0.03307523
243.700000,-2.604069,25.540128,0.03252233
243.800000,-2.508438,25.569367,0.03197009
243.900000,-2.412901,25.598911,0.03141859
244.000000,-2.317458,25.628756,0.03086789
244.100000,-2.222107,25.658895,0.03031806
244.200000,-2.126847,25.689323,0.02976915
244.300000,-2.031679,25.720035,0.02922122
244.400000,-1.936601,25.751024,0.02867431
244.500000,-1.841612,25.782287,0.02812848
244.600000,-1.746712,25.813816,0.02758376
244.700000,-1.651899,25.845606,0.02704018
244.800000,-1.557172,25.877653,0.02649779
244.900000,-1.462530,25.909951,0.02595660
245.000000,-1.367973,25.942495,0.02541665
245.100000,-1.273498,25.975279,0.02487795
245.200000,-1.179106,26.008297,0.02434052
245.300000,-1.084794,26.041545,0.02380438
245.400000,-0.990561,26.075018,0.02326954
245.500000,-0.896407,26.108710,0.02273601
245.600000,-0.802329,26.142616,0.02220379
245.700000,-0.708327,26.176731,0.02167288
245.800000,-0.614400,26.211049,0.02114328
245.900000,-0.520545,26.245566,0.02061499
246.000000,-0.426761,26.280276,0.02008801
246.100000,-0.333047,26.315175,0.01956232
246.200000,-0.239402,26.350256,0.01903791
246.300000,-0.145824,26.385516,0.01851477
246.400000,-0.052311,26.420950,0.01799288
246.500000,0.041138,26.456551,0.01747223
246.600000,0.134524,26.492316,0.01695279
246.700000,0.227850,26.528239,0.01643454
246.800000,0.321117,26.564315,0.01591746
246.900000,0.414326,26.600540,0.01540152
247.000000,0.507479,26.636908,0.01488669
247.100000,0.600577,26.673414,0.01437294
247.200000,0.693624,26.710055,0.01386025
247.300000,0.786619,26.746824,0.01334857
247.400000,0.879565,26.783718,0.01283788
247.500000,0.972464,26.820731,0.01232813
247.600000,1.065316,26.857858,0.01181929
247.700000,1.158125,26.895095,0.01131132
247.800000,1.250892,26.932437,0.01080419
247.900000,1.343618,26.969879,0.01090778
248.000000,1.436303,27.007423,0.01189589
248.100000,1.528944,27.045077,0.01288459
248.200000,1.621535,27.082851,0.01387409
248.300000,1.714074,27.120753,0.01486459
248.400000,1.806557,27.158792,0.01585628
248.500000,1.898979,27.196978,0.01684937
248.600000,1.991336,27.235319,0.01784403
248.700000,2.083625,27.273825,0.01884044
248.800000,2.175841,27.312505,0.01983877
248.900000,2.267980,27.351368,0.02083918
249.000000,2.360038,27.390423,0.02184182
249.100000,2.452011,27.429679,0.02284684
249.200000,2.543893,27.469144,0.02385437
249.300000,2.635681,27.508829,0.02486453
249.400000,2.727370,27.548742,0.02587744
249.500000,2.818955,27.588892,0.02689319
249.600000,2.910432,27.629288,0.02791189
249.700000,3.001795,27.669939,0.02893359
249.800000,3.093041,27.710854,0.02995838
249.900000,3.184164,27.752043,0.03098629
250.000000,3.275158,27.793514,0.03201737
250.100000,3.366019,27.835276,0.03305164
250.200000,3.456742,27.877337,0.03408910
250.300000,3.547321,27.919708,0.03512975
250.400000,3.637750,27.962397,0.03617355
250.500000,3.728024,28.005413,0.03722046
250.600000,3.818138,28.048764,0.03827043
250.700000,3.908085,28.092460,0.03932335
250.800000,3.997859,28.136509,0.04037914
250.900000,4.087455,28.180920,0.04143766
251.000000,4.176866,28.225703,0.04249878
251.100000,4.266086,28.270864,0.04356233
251.200000,4.355108,28.316415,0.04462810
251.300000,4.443927,28.362361,0.04569590
251.400000,4.532534,28.408714,0.04676548
251.500000,4.620923,28.455480,0.04783657
251.600000,4.709088,28.502668,0.04890888
251.700000,4.797021,28.550287,0.04998209
251.800000,4.884715,28.598345,0.05105587
251.900000,4.972163,28.646850,0.05212983
252.000000,5.059356,28.695811,0.05320358
252.100000,5.146288,28.745234,0.05427667
252.200000,5.232951,28.795129,0.05534866
252.300000,5.319336,28.845503,0.05641904
252.400000,5.405435,28.896363,0.05748730
252.500000,5.491241,28.947717,0.05855289
252.600000,5.576744,28.999573,0.05961522
252.700000,5.661937,29.051938,0.06067368
252.800000,5.746811,29.104819,0.06172762
252.900000,5.831357,29.158223,0.06277638
253.000000,5.915566,29.212156,0.06381924
253.100000,5.999429,29.266626,0.06485548
253.200000,6.082937,29.321639,0.06588433
253.300000,6.166082,29.377200,0.06690501
253.400000,6.248852,29.433317,0.06791670
253.500000,6.331240,29.489995,0.06782205
253.600000,6.413243,29.547228,0.06495422
253.700000,6.494873,29.604993,0.06208600
253.800000,6.576142,29.663263,0.05921919
253.900000,6.657065,29.722014,0.05635535
254.000000,6.737656,29.781220,0.05349579
254.100000,6.817929,29.840856,0.05064160
254.200000,6.897899,29.900898,0.04779366
254.300000,6.977580,29.961322,0.04495265
254.400000,7.056990,30.022103,0.04211908
254.500000,7.136143,30.083218,0.03929325
254.600000,7.215055,30.144643,0.03647534
254.700000,7.293742,30.206356,0.03366536
254.800000,7.372221,30.268334,0.03086319
254.900000,7.450509,30.330553,0.02806857
255.000000,7.528621,30.392992,0.02528117
255.100000,7.606576,30.455628,0.02250052
255.200000,7.684389,30.518440,0.01972606
